ID,Category,years_experience,education_level,certifications_count,skills_count,fit_score,fit_category
42156237,DIGITAL-MEDIA,0,4,0,3,10.0,Weak Fit
80679862,DIGITAL-MEDIA,0,3,1,7,23.3,Weak Fit
16276121,DIGITAL-MEDIA,0,2,0,1,3.3,Weak Fit
27921561,DIGITAL-MEDIA,0,4,1,4,13.3,Weak Fit
50219114,DIGITAL-MEDIA,0,4,0,5,16.7,Weak Fit
30864828,DIGITAL-MEDIA,20,3,0,4,13.3,Weak Fit
17562754,DIGITAL-MEDIA,30,4,0,3,10.0,Weak Fit
24679149,DIGITAL-MEDIA,0,2,0,2,6.7,Weak Fit
81508860,DIGITAL-MEDIA,0,4,0,6,20.0,Weak Fit
28679359,DIGITAL-MEDIA,10,2,4,8,26.7,Weak Fit
14556869,DIGITAL-MEDIA,0,4,1,2,6.7,Weak Fit
23810469,DIGITAL-MEDIA,13,4,0,5,16.7,Weak Fit
16536141,DIGITAL-MEDIA,0,3,0,9,30.0,Moderate Fit
12085736,DIGITAL-MEDIA,7,3,1,0,0.0,Weak Fit
20210676,DIGITAL-MEDIA,10,0,0,2,6.7,Weak Fit
22706174,DIGITAL-MEDIA,0,3,0,4,13.3,Weak Fit
18354623,DIGITAL-MEDIA,0,3,0,3,10.0,Weak Fit
17432318,DIGITAL-MEDIA,0,0,0,3,10.0,Weak Fit
11797122,AUTOMOBILE,20,4,0,3,60.0,Strong Fit
16332293,AUTOMOBILE,0,3,0,0,0.0,Weak Fit
28790806,AUTOMOBILE,6,3,3,3,60.0,Strong Fit
91515108,AUTOMOBILE,0,1,1,3,60.0,Strong Fit
32109048,AUTOMOBILE,0,4,2,1,20.0,Weak Fit
11152490,AUTOMOBILE,0,4,6,4,80.0,Strong Fit
99680385,AUTOMOBILE,33,4,2,2,40.0,Moderate Fit
15790602,AUTOMOBILE,0,4,0,3,60.0,Strong Fit
17510973,AUTOMOBILE,10,2,1,2,40.0,Moderate Fit
23522150,AUTOMOBILE,8,2,0,2,40.0,Moderate Fit
11257723,AUTOMOBILE,0,0,0,1,20.0,Weak Fit
14455622,AUTOMOBILE,0,4,0,0,0.0,Weak Fit
84295343,AUTOMOBILE,0,2,0,1,20.0,Weak Fit
78357954,AUTOMOBILE,0,2,0,1,20.0,Weak Fit
24703983,AUTOMOBILE,0,2,0,1,20.0,Weak Fit
47487091,AUTOMOBILE,10,3,0,2,40.0,Moderate Fit
23009962,AUTOMOBILE,15,4,2,3,60.0,Strong Fit
22732234,AUTOMOBILE,0,4,0,2,40.0,Moderate Fit
18448085,AUTOMOBILE,0,4,1,2,40.0,Moderate Fit
11887930,AUTOMOBILE,0,3,5,2,40.0,Moderate Fit
14508237,AUTOMOBILE,8,2,3,2,40.0,Moderate Fit
15100547,AUTOMOBILE,13,4,0,2,40.0,Moderate Fit
97449528,AUTOMOBILE,12,3,1,3,60.0,Strong Fit
26341645,AUTOMOBILE,0,3,0,3,60.0,Strong Fit
82140102,AUTOMOBILE,0,1,0,1,20.0,Weak Fit
17571262,AUTOMOBILE,0,2,0,1,20.0,Weak Fit
32069695,AUTOMOBILE,0,4,0,2,40.0,Moderate Fit
22946204,AUTOMOBILE,6,4,0,1,20.0,Weak Fit
63989974,AUTOMOBILE,13,3,1,1,20.0,Weak Fit
15484011,AUTOMOBILE,0,0,10,3,60.0,Strong Fit
18932512,AUTOMOBILE,0,1,0,1,20.0,Weak Fit
15210069,AUTOMOBILE,0,4,0,2,40.0,Moderate Fit
25047127,AUTOMOBILE,0,0,0,2,40.0,Moderate Fit
22452756,AUTOMOBILE,37,2,2,0,0.0,Weak Fit
24592627,AUTOMOBILE,30,4,2,1,20.0,Weak Fit
51508889,AUTOMOBILE,11,4,0,3,60.0,Strong Fit
15180322,CHEF,0,0,0,1,20.0,Weak Fit
24221960,CHEF,0,4,1,2,40.0,Moderate Fit
24673903,CHEF,0,3,0,1,20.0,Weak Fit
19007667,CHEF,0,0,0,0,0.0,Weak Fit
30311202,CHEF,0,1,0,1,20.0,Weak Fit
11121498,CHEF,3,2,0,3,60.0,Strong Fit
32518109,CHEF,0,2,0,1,20.0,Weak Fit
26718039,CHEF,0,0,0,0,0.0,Weak Fit
23568731,CHEF,2,2,1,2,40.0,Moderate Fit
14663897,CHEF,0,1,1,2,40.0,Moderate Fit
21904897,CHEF,25,1,0,0,0.0,Weak Fit
23591247,CHEF,0,1,0,2,40.0,Moderate Fit
16594812,CHEF,0,2,1,0,0.0,Weak Fit
19831366,CHEF,0,1,0,1,20.0,Weak Fit
16804396,CHEF,0,2,1,2,40.0,Moderate Fit
92122785,CHEF,0,4,4,1,20.0,Weak Fit
27831220,CHEF,0,2,2,0,0.0,Weak Fit
13411858,CHEF,21,4,0,1,20.0,Weak Fit
25924968,CHEF,0,3,1,1,20.0,Weak Fit
34252537,CHEF,12,4,2,2,40.0,Moderate Fit
81373857,CHEF,0,3,0,1,20.0,Weak Fit
92985983,CHEF,8,2,2,1,20.0,Weak Fit
34452806,CHEF,0,2,2,2,40.0,Moderate Fit
21611637,CHEF,0,2,3,0,0.0,Weak Fit
13095891,CHEF,6,2,0,3,60.0,Strong Fit
12717345,CHEF,0,2,1,2,40.0,Moderate Fit
23841877,CHEF,28,2,1,2,40.0,Moderate Fit
23032276,CHEF,0,2,7,3,60.0,Strong Fit
32605413,CHEF,0,4,0,3,60.0,Strong Fit
65373280,CHEF,22,3,0,3,60.0,Strong Fit
27909372,CHEF,0,4,3,2,40.0,Moderate Fit
47603843,CHEF,0,3,0,0,0.0,Weak Fit
11444536,CHEF,0,3,0,2,40.0,Moderate Fit
25953797,CHEF,4,2,1,0,0.0,Weak Fit
23185829,CHEF,11,3,1,3,60.0,Strong Fit
21869994,CHEF,0,3,0,1,20.0,Weak Fit
28424982,CHEF,0,2,0,1,20.0,Weak Fit
47317494,CHEF,0,3,0,1,20.0,Weak Fit
29784524,CHEF,30,1,0,3,60.0,Strong Fit
10001727,CHEF,0,4,6,3,60.0,Strong Fit
74522938,CHEF,20,4,3,0,0.0,Weak Fit
91591026,CHEF,0,2,3,0,0.0,Weak Fit
21511817,CHEF,0,4,1,1,20.0,Weak Fit
35468363,CHEF,14,2,0,0,0.0,Weak Fit
37231163,CHEF,5,2,1,2,40.0,Moderate Fit
16924102,CHEF,29,0,3,1,20.0,Weak Fit
28092317,CHEF,0,3,0,3,60.0,Strong Fit
16855929,CHEF,0,1,0,1,20.0,Weak Fit
29211359,CHEF,0,4,1,2,40.0,Moderate Fit
27820360,CHEF,0,1,0,1,20.0,Weak Fit
48580330,CHEF,0,2,8,0,0.0,Weak Fit
29072179,CHEF,0,0,1,0,0.0,Weak Fit
94047639,CHEF,16,2,0,3,60.0,Strong Fit
21622444,CHEF,6,4,1,0,0.0,Weak Fit
33964275,CHEF,0,3,0,2,40.0,Moderate Fit
21101152,CHEF,0,4,2,1,20.0,Weak Fit
25128608,CHEF,0,2,1,0,0.0,Weak Fit
18825446,CHEF,0,2,1,2,40.0,Moderate Fit
61322296,CHEF,0,2,0,1,20.0,Weak Fit
20817322,CHEF,22,2,1,2,40.0,Moderate Fit
29449419,CHEF,0,3,2,3,60.0,Strong Fit
20321582,CHEF,0,2,3,1,20.0,Weak Fit
19285236,CHEF,0,0,3,2,40.0,Moderate Fit
13264154,CHEF,0,2,0,1,20.0,Weak Fit
47729453,CHEF,0,3,0,0,0.0,Weak Fit
51554903,CHEF,0,2,0,2,40.0,Moderate Fit
14569498,CHEF,0,4,1,3,60.0,Strong Fit
22561438,CHEF,0,2,1,1,20.0,Weak Fit
12420359,CHEF,0,3,0,3,60.0,Strong Fit
16248476,CHEF,4,1,1,0,0.0,Weak Fit
10653119,CHEF,0,2,4,0,0.0,Weak Fit
11209758,CHEF,15,4,1,1,20.0,Weak Fit
86551046,CHEF,2,2,0,1,20.0,Weak Fit
23807940,CHEF,0,3,3,2,40.0,Moderate Fit
29775391,CHEF,14,0,8,3,60.0,Strong Fit
53265899,CHEF,0,3,0,2,40.0,Moderate Fit
38309905,CHEF,0,2,1,0,0.0,Weak Fit
29772450,CHEF,0,2,0,1,20.0,Weak Fit
21334981,CHEF,0,2,3,1,20.0,Weak Fit
10276858,CHEF,5,1,0,0,0.0,Weak Fit
10588874,CHEF,0,2,2,2,40.0,Moderate Fit
35157762,CHEF,21,4,3,3,60.0,Strong Fit
91072502,CHEF,0,2,0,1,20.0,Weak Fit
13212436,CHEF,29,4,0,1,20.0,Weak Fit
15261348,CHEF,15,3,1,1,20.0,Weak Fit
27662298,CHEF,25,3,1,0,0.0,Weak Fit
16066857,CHEF,0,2,0,1,20.0,Weak Fit
30337969,CHEF,0,4,1,2,40.0,Moderate Fit
10333299,CHEF,0,0,2,3,60.0,Strong Fit
28396528,CHEF,4,4,0,1,20.0,Weak Fit
19268120,CHEF,5,2,6,2,40.0,Moderate Fit
20691949,CHEF,10,4,0,1,20.0,Weak Fit
26189601,CHEF,0,3,1,0,0.0,Weak Fit
30826569,CHEF,15,4,1,2,40.0,Moderate Fit
91268638,CHEF,0,1,0,1,20.0,Weak Fit
18036030,CHEF,0,3,0,2,40.0,Moderate Fit
36366044,CHEF,0,4,0,3,60.0,Strong Fit
23398733,CHEF,0,1,1,0,0.0,Weak Fit
29990140,CHEF,20,3,0,2,40.0,Moderate Fit
30128072,CHEF,5,2,0,1,20.0,Weak Fit
28176889,CHEF,0,4,2,1,20.0,Weak Fit
10889157,CHEF,0,2,1,2,40.0,Moderate Fit
19951766,CHEF,3,2,2,1,20.0,Weak Fit
57262959,CHEF,0,3,0,4,80.0,Strong Fit
20033302,CHEF,15,4,0,1,20.0,Weak Fit
24709432,CHEF,10,3,2,1,20.0,Weak Fit
62555739,CHEF,8,2,0,3,60.0,Strong Fit
31547476,CHEF,6,2,3,1,20.0,Weak Fit
18480859,CHEF,30,2,6,3,60.0,Strong Fit
12254068,CHEF,0,3,0,1,20.0,Weak Fit
11432686,CHEF,20,4,0,4,80.0,Strong Fit
25452321,CHEF,0,1,0,1,20.0,Weak Fit
28230807,CHEF,0,0,4,1,20.0,Weak Fit
15354126,CHEF,15,2,2,2,40.0,Moderate Fit
12155206,CHEF,0,4,1,1,20.0,Weak Fit
27298953,CHEF,0,0,2,3,60.0,Strong Fit
68338341,CHEF,0,2,2,2,40.0,Moderate Fit
22349169,CHEF,12,2,1,0,0.0,Weak Fit
11877150,FINANCE,0,4,1,2,40.0,Moderate Fit
86549455,FINANCE,0,4,0,2,40.0,Moderate Fit
26530575,FINANCE,0,4,5,3,60.0,Strong Fit
23955183,FINANCE,4,3,0,2,40.0,Moderate Fit
24854026,FINANCE,10,4,0,2,40.0,Moderate Fit
48285304,FINANCE,0,3,0,2,40.0,Moderate Fit
14722634,FINANCE,12,0,0,3,60.0,Strong Fit
27789372,FINANCE,3,3,0,2,40.0,Moderate Fit
26767199,FINANCE,0,4,0,2,40.0,Moderate Fit
15891494,FINANCE,0,3,0,1,20.0,Weak Fit
78229715,FINANCE,0,3,0,2,40.0,Moderate Fit
22720697,FINANCE,20,1,0,2,40.0,Moderate Fit
70541112,FINANCE,12,4,0,1,20.0,Weak Fit
20705888,FINANCE,0,3,0,1,20.0,Weak Fit
28522529,FINANCE,6,4,2,2,40.0,Moderate Fit
19147603,FINANCE,25,4,2,2,40.0,Moderate Fit
11490673,FINANCE,0,3,1,2,40.0,Moderate Fit
84356308,FINANCE,16,3,9,3,60.0,Strong Fit
91564103,FINANCE,0,3,0,1,20.0,Weak Fit
22622351,FINANCE,0,4,0,1,20.0,Weak Fit
61634281,FINANCE,10,3,0,1,20.0,Weak Fit
24530382,FINANCE,0,3,1,5,100.0,Strong Fit
27018361,FINANCE,9,2,1,2,40.0,Moderate Fit
92524964,FINANCE,0,3,0,3,60.0,Strong Fit
19405513,FINANCE,0,3,0,1,20.0,Weak Fit
17775916,FINANCE,9,3,0,3,60.0,Strong Fit
18975686,FINANCE,20,3,0,3,60.0,Strong Fit
28758002,FINANCE,0,4,0,4,80.0,Strong Fit
59938965,FINANCE,0,3,0,3,60.0,Strong Fit
28396458,FINANCE,15,1,0,2,40.0,Moderate Fit
27914096,FINANCE,0,0,0,2,40.0,Moderate Fit
57088974,FINANCE,0,2,0,2,40.0,Moderate Fit
26231609,FINANCE,0,3,0,3,60.0,Strong Fit
20836112,FINANCE,0,3,0,3,60.0,Strong Fit
28398216,FINANCE,25,4,2,2,40.0,Moderate Fit
26961846,FINANCE,0,3,0,0,0.0,Weak Fit
37931076,FINANCE,6,2,0,1,20.0,Weak Fit
16426777,FINANCE,0,4,0,3,60.0,Strong Fit
26750846,FINANCE,0,1,2,3,60.0,Strong Fit
28623782,FINANCE,0,4,0,2,40.0,Moderate Fit
81677620,FINANCE,20,4,1,1,20.0,Weak Fit
14413148,FINANCE,3,3,0,1,20.0,Weak Fit
76454959,FINANCE,0,3,0,2,40.0,Moderate Fit
11441764,FINANCE,0,4,0,1,20.0,Weak Fit
24411323,FINANCE,0,0,1,3,60.0,Strong Fit
33685988,FINANCE,0,3,2,1,20.0,Weak Fit
62850928,FINANCE,15,3,1,0,0.0,Weak Fit
34250007,FINANCE,0,3,0,1,20.0,Weak Fit
74849878,FINANCE,0,3,1,1,20.0,Weak Fit
25497147,FINANCE,0,2,0,1,20.0,Weak Fit
31948488,FINANCE,0,3,1,1,20.0,Weak Fit
18640927,FINANCE,2,2,3,2,40.0,Moderate Fit
77638654,FINANCE,8,1,2,3,60.0,Strong Fit
38441665,FINANCE,15,3,2,0,0.0,Weak Fit
18072085,FINANCE,0,0,0,3,60.0,Strong Fit
14408510,FINANCE,0,4,0,2,40.0,Moderate Fit
12858898,FINANCE,0,4,1,1,20.0,Weak Fit
24670867,FINANCE,0,2,0,2,40.0,Moderate Fit
29648950,FINANCE,15,2,0,1,20.0,Weak Fit
27330027,FINANCE,0,4,0,2,40.0,Moderate Fit
17880988,FINANCE,0,4,1,3,60.0,Strong Fit
15011085,FINANCE,12,4,1,2,40.0,Moderate Fit
20977412,FINANCE,0,4,1,2,40.0,Moderate Fit
26013403,FINANCE,0,2,5,3,60.0,Strong Fit
84373843,FINANCE,4,2,0,1,20.0,Weak Fit
21912637,FINANCE,0,4,1,3,60.0,Strong Fit
14181049,FINANCE,0,4,0,4,80.0,Strong Fit
29998869,FINANCE,0,0,1,2,40.0,Moderate Fit
18024825,FINANCE,0,5,0,3,60.0,Strong Fit
28973180,FINANCE,10,4,0,2,40.0,Moderate Fit
23573064,FINANCE,0,2,1,4,80.0,Strong Fit
10549585,FINANCE,0,4,0,3,60.0,Strong Fit
23354541,FINANCE,0,3,0,2,40.0,Moderate Fit
29494962,FINANCE,0,4,1,2,40.0,Moderate Fit
81217013,FINANCE,20,4,0,4,80.0,Strong Fit
39675895,FINANCE,0,4,0,4,80.0,Strong Fit
12071138,FINANCE,0,4,0,2,40.0,Moderate Fit
25330083,FINANCE,0,3,0,1,20.0,Weak Fit
69487178,FINANCE,0,4,2,2,40.0,Moderate Fit
86595128,FINANCE,3,4,0,4,80.0,Strong Fit
74512244,FINANCE,0,4,3,3,60.0,Strong Fit
25678238,FINANCE,0,4,0,4,80.0,Strong Fit
38907798,FINANCE,8,4,0,1,20.0,Weak Fit
58165257,FINANCE,6,3,0,2,40.0,Moderate Fit
93653247,FINANCE,0,4,0,3,60.0,Strong Fit
29612672,FINANCE,12,4,0,1,20.0,Weak Fit
66741193,FINANCE,0,4,1,2,40.0,Moderate Fit
24553863,FINANCE,6,0,0,3,60.0,Strong Fit
16449850,FINANCE,0,2,0,1,20.0,Weak Fit
47410104,FINANCE,0,4,0,2,40.0,Moderate Fit
38225199,FINANCE,0,1,2,3,60.0,Strong Fit
14106638,FINANCE,5,3,3,1,20.0,Weak Fit
19243556,FINANCE,25,3,0,2,40.0,Moderate Fit
20880935,FINANCE,0,2,0,1,20.0,Weak Fit
95519832,FINANCE,9,4,1,1,20.0,Weak Fit
39295103,FINANCE,25,2,0,2,40.0,Moderate Fit
25101183,FINANCE,0,4,4,3,60.0,Strong Fit
88038965,FINANCE,2,3,3,1,20.0,Weak Fit
17392859,FINANCE,0,4,0,1,20.0,Weak Fit
20969845,FINANCE,5,4,0,2,40.0,Moderate Fit
20275356,FINANCE,0,3,0,2,40.0,Moderate Fit
59818742,FINANCE,4,4,4,1,20.0,Weak Fit
72136463,FINANCE,0,4,2,3,60.0,Strong Fit
98513424,FINANCE,0,4,1,3,60.0,Strong Fit
15717923,FINANCE,35,4,0,2,40.0,Moderate Fit
24833063,FINANCE,7,3,4,2,40.0,Moderate Fit
15792052,FINANCE,0,3,1,3,60.0,Strong Fit
59450123,FINANCE,2,4,0,1,20.0,Weak Fit
24611721,FINANCE,0,4,0,2,40.0,Moderate Fit
15224503,FINANCE,0,2,1,1,20.0,Weak Fit
27409087,FINANCE,0,1,3,0,0.0,Weak Fit
20918464,FINANCE,0,4,4,2,40.0,Moderate Fit
19540089,FINANCE,0,4,5,4,80.0,Strong Fit
28724469,FINANCE,0,3,2,0,0.0,Weak Fit
18636651,FINANCE,14,0,0,1,20.0,Weak Fit
59777056,FINANCE,0,3,0,2,40.0,Moderate Fit
22492537,FINANCE,12,3,0,2,40.0,Moderate Fit
24967652,FINANCE,0,4,3,2,40.0,Moderate Fit
24533931,APPAREL,0,2,0,1,20.0,Weak Fit
21807211,APPAREL,0,2,1,2,40.0,Moderate Fit
71767359,APPAREL,0,3,0,3,60.0,Strong Fit
27694040,APPAREL,0,3,0,0,0.0,Weak Fit
15535408,APPAREL,4,2,0,2,40.0,Moderate Fit
13386301,APPAREL,20,3,0,3,60.0,Strong Fit
27091280,APPAREL,0,2,0,2,40.0,Moderate Fit
14413257,APPAREL,0,3,9,2,40.0,Moderate Fit
11677077,APPAREL,0,4,0,2,40.0,Moderate Fit
29521434,APPAREL,0,2,0,1,20.0,Weak Fit
50324968,APPAREL,0,2,0,2,40.0,Moderate Fit
13764840,APPAREL,0,3,0,2,40.0,Moderate Fit
19070271,APPAREL,7,2,0,1,20.0,Weak Fit
56151548,APPAREL,0,2,0,2,40.0,Moderate Fit
16391949,APPAREL,0,2,0,2,40.0,Moderate Fit
13418452,APPAREL,15,2,3,1,20.0,Weak Fit
27099856,APPAREL,0,2,0,1,20.0,Weak Fit
26046878,APPAREL,0,3,0,3,60.0,Strong Fit
35121930,APPAREL,0,4,3,0,0.0,Weak Fit
10182582,APPAREL,0,2,1,1,20.0,Weak Fit
12669075,APPAREL,0,4,4,3,60.0,Strong Fit
16915389,APPAREL,0,3,0,3,60.0,Strong Fit
12668625,APPAREL,0,2,0,1,20.0,Weak Fit
14698557,APPAREL,0,2,0,2,40.0,Moderate Fit
27549075,APPAREL,0,0,0,2,40.0,Moderate Fit
31225895,APPAREL,0,2,0,2,40.0,Moderate Fit
15479281,APPAREL,0,3,0,1,20.0,Weak Fit
26691587,APPAREL,4,1,3,3,60.0,Strong Fit
11232471,APPAREL,0,4,0,0,0.0,Weak Fit
21007083,APPAREL,0,2,0,2,40.0,Moderate Fit
20905088,APPAREL,0,4,1,3,60.0,Strong Fit
16723524,APPAREL,0,4,0,1,20.0,Weak Fit
14937492,APPAREL,0,3,0,2,40.0,Moderate Fit
72807293,APPAREL,0,2,2,2,40.0,Moderate Fit
30344127,APPAREL,5,3,0,3,60.0,Strong Fit
23719943,APPAREL,10,3,0,2,40.0,Moderate Fit
58208591,APPAREL,0,2,4,3,60.0,Strong Fit
15154822,APPAREL,15,2,0,3,60.0,Strong Fit
46514339,APPAREL,0,2,0,2,40.0,Moderate Fit
11409460,APPAREL,0,3,1,1,20.0,Weak Fit
99806115,APPAREL,0,2,0,2,40.0,Moderate Fit
29640922,APPAREL,0,0,4,3,60.0,Strong Fit
12860543,APPAREL,0,3,1,2,40.0,Moderate Fit
29764492,APPAREL,10,2,0,1,20.0,Weak Fit
91533580,APPAREL,0,3,0,3,60.0,Strong Fit
13807808,APPAREL,0,4,0,2,40.0,Moderate Fit
16605640,APPAREL,0,4,0,0,0.0,Weak Fit
17714174,APPAREL,13,4,0,2,40.0,Moderate Fit
28998957,APPAREL,0,4,0,1,20.0,Weak Fit
71499299,APPAREL,14,0,2,1,20.0,Weak Fit
30430249,APPAREL,0,1,0,2,40.0,Moderate Fit
10876132,APPAREL,0,4,1,2,40.0,Moderate Fit
18509268,APPAREL,0,3,0,1,20.0,Weak Fit
35571205,APPAREL,0,4,1,2,40.0,Moderate Fit
23190306,APPAREL,0,2,0,2,40.0,Moderate Fit
29028935,APPAREL,0,2,2,3,60.0,Strong Fit
12059610,APPAREL,0,1,0,1,20.0,Weak Fit
26829561,APPAREL,0,4,3,1,20.0,Weak Fit
78273826,APPAREL,0,3,0,2,40.0,Moderate Fit
27176039,APPAREL,0,2,0,5,100.0,Strong Fit
22249155,APPAREL,0,2,0,0,0.0,Weak Fit
25142074,APPAREL,0,3,3,1,20.0,Weak Fit
19402977,APPAREL,0,2,0,2,40.0,Moderate Fit
13858219,APPAREL,13,2,0,2,40.0,Moderate Fit
15746146,APPAREL,20,3,0,1,20.0,Weak Fit
17659053,APPAREL,0,4,0,3,60.0,Strong Fit
26586477,APPAREL,15,2,0,2,40.0,Moderate Fit
37750854,APPAREL,20,2,0,0,0.0,Weak Fit
33665485,APPAREL,0,3,0,2,40.0,Moderate Fit
26098594,APPAREL,25,1,1,2,40.0,Moderate Fit
91026230,APPAREL,0,4,3,2,40.0,Moderate Fit
16985289,APPAREL,0,4,0,3,60.0,Strong Fit
54308684,APPAREL,0,3,1,3,60.0,Strong Fit
10562768,APPAREL,0,4,17,3,60.0,Strong Fit
41586420,APPAREL,0,4,0,2,40.0,Moderate Fit
21570485,APPAREL,0,3,0,2,40.0,Moderate Fit
12122372,APPAREL,0,3,0,3,60.0,Strong Fit
14304010,APPAREL,0,3,0,1,20.0,Weak Fit
36136569,APPAREL,14,3,0,3,60.0,Strong Fit
35603950,APPAREL,0,2,0,1,20.0,Weak Fit
52252936,APPAREL,0,2,6,2,40.0,Moderate Fit
70750649,APPAREL,7,4,0,2,40.0,Moderate Fit
43852883,APPAREL,0,4,7,1,20.0,Weak Fit
31761591,APPAREL,0,4,1,2,40.0,Moderate Fit
31362807,APPAREL,0,2,1,2,40.0,Moderate Fit
24516163,APPAREL,0,3,0,2,40.0,Moderate Fit
20504094,APPAREL,0,4,0,2,40.0,Moderate Fit
24989856,APPAREL,0,2,1,1,20.0,Weak Fit
16500168,APPAREL,0,3,0,2,40.0,Moderate Fit
35985133,APPAREL,0,4,1,2,40.0,Moderate Fit
22852364,APPAREL,0,4,1,1,20.0,Weak Fit
83566455,APPAREL,0,4,0,0,0.0,Weak Fit
10738095,APPAREL,0,2,1,2,40.0,Moderate Fit
36094883,APPAREL,0,2,1,3,60.0,Strong Fit
19714635,APPAREL,0,3,0,2,40.0,Moderate Fit
56025640,APPAREL,0,1,1,3,60.0,Strong Fit
25543217,APPAREL,0,2,0,0,0.0,Weak Fit
14206561,ENGINEERING,0,0,2,1,3.6,Weak Fit
15139979,ENGINEERING,20,4,0,3,10.7,Weak Fit
44624796,ENGINEERING,25,0,0,3,10.7,Weak Fit
54227873,ENGINEERING,0,4,0,5,17.9,Weak Fit
28005884,ENGINEERING,7,0,2,0,0.0,Weak Fit
82246962,ENGINEERING,10,2,2,4,14.3,Weak Fit
13149176,ENGINEERING,0,3,0,0,0.0,Weak Fit
12022566,ENGINEERING,0,4,0,1,3.6,Weak Fit
20981299,ENGINEERING,0,4,0,1,3.6,Weak Fit
25919149,ENGINEERING,4,2,1,2,7.1,Weak Fit
86828820,ENGINEERING,0,4,1,3,10.7,Weak Fit
28320387,ENGINEERING,4,3,0,2,7.1,Weak Fit
27756469,ENGINEERING,5,4,1,2,7.1,Weak Fit
14049846,ENGINEERING,0,4,0,0,0.0,Weak Fit
43752620,ENGINEERING,0,4,1,0,0.0,Weak Fit
74236636,ENGINEERING,0,3,1,2,7.1,Weak Fit
47549345,ENGINEERING,0,4,3,1,3.6,Weak Fit
28505854,ENGINEERING,0,4,1,5,17.9,Weak Fit
38535335,ENGINEERING,0,2,0,1,3.6,Weak Fit
25608963,ENGINEERING,8,4,1,3,10.7,Weak Fit
24647794,ENGINEERING,0,4,0,5,17.9,Weak Fit
16803215,ENGINEERING,0,1,0,2,7.1,Weak Fit
37335325,ENGINEERING,20,4,2,5,17.9,Weak Fit
81125166,ENGINEERING,0,3,0,4,14.3,Weak Fit
32081266,ENGINEERING,0,4,0,6,21.4,Weak Fit
25797445,ENGINEERING,0,2,0,3,10.7,Weak Fit
28831378,ENGINEERING,0,3,1,2,7.1,Weak Fit
50328713,ENGINEERING,0,0,0,5,17.9,Weak Fit
27040860,ENGINEERING,10,3,0,3,10.7,Weak Fit
21807224,ENGINEERING,20,2,4,1,3.6,Weak Fit
17926546,ENGINEERING,8,2,0,4,14.3,Weak Fit
20882041,ENGINEERING,30,3,0,4,14.3,Weak Fit
56691064,ENGINEERING,0,4,3,2,7.1,Weak Fit
64755882,ENGINEERING,0,4,1,2,7.1,Weak Fit
30097175,ENGINEERING,12,2,6,3,10.7,Weak Fit
28628090,ENGINEERING,20,4,1,4,14.3,Weak Fit
19612167,ENGINEERING,9,1,0,4,14.3,Weak Fit
21298336,ENGINEERING,0,4,0,2,7.1,Weak Fit
25930778,ENGINEERING,0,0,0,0,0.0,Weak Fit
31684925,ENGINEERING,0,3,0,2,7.1,Weak Fit
39855211,ENGINEERING,0,2,0,4,14.3,Weak Fit
12518008,ENGINEERING,6,3,3,1,3.6,Weak Fit
20566550,ENGINEERING,22,4,3,5,17.9,Weak Fit
55953734,ENGINEERING,9,4,0,1,3.6,Weak Fit
23234047,ENGINEERING,0,3,2,1,3.6,Weak Fit
38314236,ENGINEERING,8,0,1,2,7.1,Weak Fit
25425322,ENGINEERING,0,4,0,2,7.1,Weak Fit
55595908,ENGINEERING,10,3,0,2,7.1,Weak Fit
28631840,ENGINEERING,24,4,3,2,7.1,Weak Fit
23438227,ENGINEERING,25,1,3,2,7.1,Weak Fit
35737840,ENGINEERING,3,1,0,1,3.6,Weak Fit
90280583,ENGINEERING,12,4,1,4,14.3,Weak Fit
51588273,ENGINEERING,15,0,0,6,21.4,Weak Fit
15601399,ENGINEERING,0,3,0,2,7.1,Weak Fit
64468610,ENGINEERING,20,4,0,4,14.3,Weak Fit
28078163,ENGINEERING,20,4,0,4,14.3,Weak Fit
31677347,ENGINEERING,0,4,0,5,17.9,Weak Fit
28762662,ENGINEERING,20,4,1,5,17.9,Weak Fit
15858254,ENGINEERING,10,2,2,3,10.7,Weak Fit
16911115,ENGINEERING,0,4,0,2,7.1,Weak Fit
27152464,ENGINEERING,14,4,11,7,25.0,Weak Fit
35651876,ENGINEERING,0,2,5,2,7.1,Weak Fit
19124258,ENGINEERING,10,3,1,1,3.6,Weak Fit
24322804,ENGINEERING,0,3,0,5,17.9,Weak Fit
12488356,ENGINEERING,0,5,3,3,10.7,Weak Fit
26834746,ENGINEERING,0,2,2,4,14.3,Weak Fit
32985311,ENGINEERING,0,2,4,3,10.7,Weak Fit
39835894,ENGINEERING,0,4,0,1,3.6,Weak Fit
21847415,ENGINEERING,0,3,1,3,10.7,Weak Fit
30288581,ENGINEERING,0,4,0,2,7.1,Weak Fit
36149549,ENGINEERING,0,4,1,3,10.7,Weak Fit
17103000,ENGINEERING,0,4,1,3,10.7,Weak Fit
12011623,ENGINEERING,3,4,0,4,14.3,Weak Fit
12748557,ENGINEERING,25,3,0,3,10.7,Weak Fit
28923650,ENGINEERING,0,4,0,0,0.0,Weak Fit
30542184,ENGINEERING,24,4,0,2,7.1,Weak Fit
19396040,ENGINEERING,0,4,0,4,14.3,Weak Fit
35389360,ENGINEERING,2,3,7,6,21.4,Weak Fit
36517781,ENGINEERING,0,3,1,5,17.9,Weak Fit
